Time,VNetAddress,Type,Message,,,,,,,,,
Time,VNetAddress,Type,Status,LimImbalance,LimResistance,LimCapacitance,LimResistanceCm,LimCapacitanceCm,LineVoltage,LineCurrent,LineFrequency,LinePhase
2014-10-24T18:14:46,1,2,0x0,0,48544.81641,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:15:01,1,2,0x0,0,48431.19141,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:15:16,1,2,0x0,0,48737.44531,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:15:31,1,2,0x0,0,48778.17969,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:15:46,1,2,0x0,0,48638.10547,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:16:01,1,2,0x0,0,49397.61328,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:16:16,1,2,0x0,0,49579.70703,1.#QNANe+000,-1,1.43E+01,0,0,0,0
2014-10-24T18:16:31,1,2,0x0,0,50615.39844,1.#QNANe+000,-1,1.43E+01,0,0,0,0
2014-10-24T18:16:46,1,2,0x0,0,50726.65625,1.#QNANe+000,-1,1.43E+01,0,0,0,0
2014-10-24T18:17:01,1,2,0x0,0,50249.50391,1.#QNANe+000,-1,1.43E+01,0,0,0,0
2014-10-24T18:17:16,1,2,0x0,0,49698.63672,1.#QNANe+000,-1,1.43E+01,0,0,0,0
2014-10-24T18:17:31,1,2,0x0,0,48766.66406,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:17:46,1,2,0x0,0,49149.64844,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:18:01,1,2,0x0,0,48956.84375,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:18:16,1,2,0x0,0,49171.03125,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:18:31,1,2,0x0,0,49836.3125,1.#QNANe+000,-1,1.43E+01,0,0,0,0
2014-10-24T18:18:46,1,2,0x0,0,50227.30078,1.#QNANe+000,-1,1.43E+01,0,0,0,0
2014-10-24T18:19:01,1,2,0x0,0,50413.29688,1.#QNANe+000,-1,1.43E+01,0,0,0,0
2014-10-24T18:19:16,1,2,0x0,0,50935.88281,1.#QNANe+000,-1,1.44E+01,0,0,0,0
2014-10-24T18:19:32,1,2,0x0,0,51245.63672,1.#QNANe+000,-1,1.44E+01,0,0,0,0
2014-10-24T18:19:47,1,2,0x0,0,51444.95313,1.#QNANe+000,-1,1.44E+01,0,0,0,0
2014-10-24T18:20:02,1,2,0x0,0,51136.13672,1.#QNANe+000,-1,1.44E+01,0,0,0,0
2014-10-24T18:20:17,1,2,0x0,0,46296.0625,1.#QNANe+000,-1,1.40E+01,0,0,0,0
2014-10-24T18:20:32,1,2,0x0,0,41839.42188,1.#QNANe+000,-1,1.36E+01,0,0,0,0
2014-10-24T18:20:47,1,2,0x0,0,44644.28516,1.#QNANe+000,-1,1.38E+01,0,0,0,0
2014-10-24T18:21:02,1,2,0x0,0,43398.78906,1.#QNANe+000,-1,1.37E+01,0,0,0,0
2014-10-24T18:21:17,1,2,0x0,0,40246.36719,1.#QNANe+000,-1,1.35E+01,0,0,0,0
2014-10-24T18:21:32,1,2,0x0,0,35880.09375,1.#QNANe+000,-1,1.31E+01,0,0,0,0
2014-10-24T18:21:47,1,2,0x0,0,38994.14844,1.#QNANe+000,-1,1.34E+01,0,0,0,0
2014-10-24T18:22:02,1,2,0x0,0,38911.85547,1.#QNANe+000,-1,1.34E+01,0,0,0,0
2014-10-24T18:22:17,1,2,0x0,0,40490.26563,1.#QNANe+000,-1,1.35E+01,0,0,0,0
2014-10-24T18:22:32,1,2,0x0,0,42409.26953,1.#QNANe+000,-1,1.37E+01,0,0,0,0
2014-10-24T18:22:47,1,2,0x0,0,44321.73438,1.#QNANe+000,-1,1.38E+01,0,0,0,0
2014-10-24T18:23:02,1,2,0x0,0,44785.96875,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T18:23:17,1,2,0x0,0,44773.73828,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T18:23:32,1,2,0x0,0,45512.64063,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T18:23:47,1,2,0x0,0,44370.47266,1.#QNANe+000,-1,1.38E+01,0,0,0,0
2014-10-24T18:24:02,1,2,0x0,0,46016.24219,1.#QNANe+000,-1,1.40E+01,0,0,0,0
2014-10-24T18:24:17,1,2,0x0,0,45654.23438,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T18:24:33,1,2,0x0,0,46082.08594,1.#QNANe+000,-1,1.40E+01,0,0,0,0
2014-10-24T18:24:48,1,2,0x0,0,45358.36719,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T18:25:03,1,2,0x0,0,43043.27734,1.#QNANe+000,-1,1.37E+01,0,0,0,0
2014-10-24T18:25:18,1,2,0x0,0,43486.66797,1.#QNANe+000,-1,1.38E+01,0,0,0,0
2014-10-24T18:25:33,1,2,0x0,0,43784.91797,1.#QNANe+000,-1,1.38E+01,0,0,0,0
2014-10-24T18:25:48,1,2,0x0,0,43737.47656,1.#QNANe+000,-1,1.38E+01,0,0,0,0
2014-10-24T18:26:03,1,2,0x0,0,44812.92578,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T18:26:18,1,2,0x0,0,44534.50391,1.#QNANe+000,-1,1.38E+01,0,0,0,0
2014-10-24T18:26:33,1,2,0x0,0,45440.31641,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T18:26:48,1,2,0x0,0,46434.45313,1.#QNANe+000,-1,1.40E+01,0,0,0,0
2014-10-24T18:27:03,1,2,0x0,0,46767.16797,1.#QNANe+000,-1,1.40E+01,0,0,0,0
2014-10-24T18:27:18,1,2,0x0,0,46854.18359,1.#QNANe+000,-1,1.40E+01,0,0,0,0
2014-10-24T18:27:33,1,2,0x0,0,47472.48438,1.#QNANe+000,-1,1.41E+01,0,0,0,0
2014-10-24T18:27:48,1,2,0x0,0,47858.25781,1.#QNANe+000,-1,1.41E+01,0,0,0,0
2014-10-24T18:28:03,1,2,0x0,0,48831.59766,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:28:18,1,2,0x0,0,49263.14453,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:28:33,1,2,0x0,0,49442.92578,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:28:48,1,2,0x0,0,49133.90234,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:29:03,1,2,0x0,0,49083.92578,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:29:18,1,2,0x0,0,49071.53125,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:29:33,1,2,0x0,0,48865.40234,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:29:49,1,2,0x0,0,48352.32422,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:30:04,1,2,0x0,0,48673.17969,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:30:19,1,2,0x0,0,43654.54297,1.#QNANe+000,-1,1.38E+01,0,0,0,0
2014-10-24T18:30:34,1,2,0x0,0,44045.47266,1.#QNANe+000,-1,1.38E+01,0,0,0,0
2014-10-24T18:30:49,1,2,0x0,0,43461.5625,1.#QNANe+000,-1,1.37E+01,0,0,0,0
2014-10-24T18:31:04,1,2,0x0,0,44938.91797,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T18:31:19,1,2,0x0,0,45809.16406,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T18:31:34,1,2,0x0,0,45655.17188,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T18:31:49,1,2,0x0,0,45878.41797,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T18:32:04,1,2,0x0,0,46573.52734,1.#QNANe+000,-1,1.40E+01,0,0,0,0
2014-10-24T18:32:19,1,2,0x0,0,46027.44531,1.#QNANe+000,-1,1.40E+01,0,0,0,0
2014-10-24T18:32:34,1,2,0x0,0,47334.4375,1.#QNANe+000,-1,1.41E+01,0,0,0,0
2014-10-24T18:32:49,1,2,0x0,0,47651.76172,1.#QNANe+000,-1,1.41E+01,0,0,0,0
2014-10-24T18:33:04,1,2,0x0,0,47217.57813,1.#QNANe+000,-1,1.41E+01,0,0,0,0
2014-10-24T18:33:19,1,2,0x0,0,48581.33594,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:33:34,1,2,0x0,0,48175.61328,1.#QNANe+000,-1,1.41E+01,0,0,0,0
2014-10-24T18:33:49,1,2,0x0,0,48610.82422,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:34:04,1,2,0x0,0,48660.36719,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:34:19,1,2,0x0,0,49166.74219,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:34:34,1,2,0x0,0,49243.32422,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:34:49,1,2,0x0,0,49093.03125,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:35:05,1,2,0x0,0,49321.28125,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:35:20,1,2,0x0,0,49166.03906,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:35:35,1,2,0x0,0,49570.14063,1.#QNANe+000,-1,1.43E+01,0,0,0,0
2014-10-24T18:35:50,1,2,0x0,0,49201.65234,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:36:05,1,2,0x0,0,48584.28906,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:36:20,1,2,0x0,0,48619.07813,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:36:35,1,2,0x0,0,49045.02344,1.#QNANe+000,-1,1.42E+01,0,0,0,0
2014-10-24T18:36:50,1,2,0x0,0,47520.25391,1.#QNANe+000,-1,1.41E+01,0,0,0,0
2014-10-24T18:37:05,1,2,0x0,0,47554.13672,1.#QNANe+000,-1,1.41E+01,0,0,0,0
2014-10-24T18:37:20,1,2,0x0,0,45061.36719,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T18:37:35,1,2,0x0,0,46074.94922,1.#QNANe+000,-1,1.40E+01,0,0,0,0
2014-10-24T18:37:50,1,2,0x0,0,45412.07813,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T18:38:05,1,2,0x0,0,43562.58203,1.#QNANe+000,-1,1.38E+01,0,0,0,0
2014-10-24T18:38:20,1,2,0x0,0,28199.33398,1.#QNANe+000,-1,1.25E+01,0,0,0,0
2014-10-24T18:38:35,1,2,0x0,0,13012.09961,1.#QNANe+000,-1,1.12E+01,0,0,0,0
2014-10-24T18:38:50,1,2,0x0,0,13401.24121,1.#QNANe+000,-1,1.12E+01,0,0,0,0
2014-10-24T18:39:05,1,2,0x0,0,13391.08691,1.#QNANe+000,-1,1.12E+01,0,0,0,0
2014-10-24T18:39:20,1,2,0x0,0,13387.42871,1.#QNANe+000,-1,1.12E+01,0,0,0,0
2014-10-24T18:39:35,1,2,0x0,0,13465.42285,1.#QNANe+000,-1,1.12E+01,0,0,0,0
2014-10-24T18:39:50,1,2,0x0,0,13571.89746,1.#QNANe+000,-1,1.12E+01,0,0,0,0
2014-10-24T18:40:05,1,2,0x0,0,13780.88379,1.#QNANe+000,-1,1.12E+01,0,0,0,0
2014-10-24T18:40:21,1,2,0x0,0,14224.48438,1.#QNANe+000,-1,1.13E+01,0,0,0,0
2014-10-24T18:40:36,1,2,0x0,0,14827.84863,1.#QNANe+000,-1,1.13E+01,0,0,0,0
2014-10-24T18:40:51,1,2,0x0,0,15409.21387,1.#QNANe+000,-1,1.14E+01,0,0,0,0
2014-10-24T18:41:06,1,2,0x0,0,15289.22461,1.#QNANe+000,-1,1.14E+01,0,0,0,0
2014-10-24T18:41:21,1,2,0x0,0,15012.15332,1.#QNANe+000,-1,1.13E+01,0,0,0,0
2014-10-24T18:41:36,1,2,0x0,0,15123.37402,1.#QNANe+000,-1,1.13E+01,0,0,0,0
2014-10-24T18:41:51,1,2,0x0,0,15392.0791,1.#QNANe+000,-1,1.14E+01,0,0,0,0
2014-10-24T18:42:06,1,2,0x0,0,15622.61816,1.#QNANe+000,-1,1.14E+01,0,0,0,0
2014-10-24T18:42:21,1,2,0x0,0,15674.99121,1.#QNANe+000,-1,1.14E+01,0,0,0,0
2014-10-24T18:42:36,1,2,0x0,0,15783.8125,1.#QNANe+000,-1,1.14E+01,0,0,0,0
2014-10-24T18:42:51,1,2,0x0,0,15972.29688,1.#QNANe+000,-1,1.14E+01,0,0,0,0
2014-10-24T18:43:06,1,2,0x0,0,16292.01172,1.#QNANe+000,-1,1.14E+01,0,0,0,0
2014-10-24T18:43:21,1,2,0x0,0,16609.33594,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:43:36,1,2,0x0,0,16625.29297,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:43:51,1,2,0x0,0,16704.86719,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:44:06,1,2,0x0,0,16797.44727,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:44:21,1,2,0x0,0,16821.13867,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:44:36,1,2,0x0,0,17048.89063,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:44:51,1,2,0x0,0,17079.50977,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:45:06,1,2,0x0,0,17243.42383,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:45:21,1,2,0x0,0,17195.19336,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:45:37,1,2,0x0,0,17115.76953,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:45:52,1,2,0x0,0,17147.3125,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:46:07,1,2,0x0,0,17377.9707,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:46:22,1,2,0x0,0,17503.00195,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:46:37,1,2,0x0,0,17678.50977,1.#QNANe+000,-1,1.16E+01,0,0,0,0
2014-10-24T18:46:52,1,2,0x0,0,17979.19727,1.#QNANe+000,-1,1.16E+01,0,0,0,0
2014-10-24T18:47:07,1,2,0x0,0,18113.4082,1.#QNANe+000,-1,1.16E+01,0,0,0,0
2014-10-24T18:47:22,1,2,0x0,0,18416.74023,1.#QNANe+000,-1,1.16E+01,0,0,0,0
2014-10-24T18:47:37,1,2,0x0,0,18055.5293,1.#QNANe+000,-1,1.16E+01,0,0,0,0
2014-10-24T18:47:52,1,2,0x0,0,18467.41406,1.#QNANe+000,-1,1.16E+01,0,0,0,0
2014-10-24T18:48:07,1,2,0x0,0,18450.32422,1.#QNANe+000,-1,1.16E+01,0,0,0,0
2014-10-24T18:48:22,1,2,0x0,0,18943.51172,1.#QNANe+000,-1,1.17E+01,0,0,0,0
2014-10-24T18:48:37,1,2,0x0,0,18887.81641,1.#QNANe+000,-1,1.17E+01,0,0,0,0
2014-10-24T18:48:52,1,2,0x0,0,18993.22656,1.#QNANe+000,-1,1.17E+01,0,0,0,0
2014-10-24T18:49:07,1,2,0x0,0,18924.51563,1.#QNANe+000,-1,1.17E+01,0,0,0,0
2014-10-24T18:49:22,1,2,0x0,0,18659.54102,1.#QNANe+000,-1,1.16E+01,0,0,0,0
2014-10-24T18:49:37,1,2,0x0,0,18382.93164,1.#QNANe+000,-1,1.16E+01,0,0,0,0
2014-10-24T18:49:52,1,2,0x0,0,18193.94922,1.#QNANe+000,-1,1.16E+01,0,0,0,0
2014-10-24T18:50:07,1,2,0x0,0,17759.81836,1.#QNANe+000,-1,1.16E+01,0,0,0,0
2014-10-24T18:50:22,1,2,0x0,0,17173.63281,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:50:38,1,2,0x0,0,16775.65625,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:50:53,1,2,0x0,0,16363.59863,1.#QNANe+000,-1,1.14E+01,0,0,0,0
2014-10-24T18:51:08,1,2,0x0,0,15857.42578,1.#QNANe+000,-1,1.14E+01,0,0,0,0
2014-10-24T18:51:23,1,2,0x0,0,15632.73535,1.#QNANe+000,-1,1.14E+01,0,0,0,0
2014-10-24T18:51:38,1,2,0x0,0,15253.09277,1.#QNANe+000,-1,1.14E+01,0,0,0,0
2014-10-24T18:51:53,1,2,0x0,0,14908.50977,1.#QNANe+000,-1,1.13E+01,0,0,0,0
2014-10-24T18:52:08,1,2,0x0,0,14596.66895,1.#QNANe+000,-1,1.13E+01,0,0,0,0
2014-10-24T18:52:23,1,2,0x0,0,14395.30371,1.#QNANe+000,-1,1.13E+01,0,0,0,0
2014-10-24T18:52:38,1,2,0x0,0,14769.19531,1.#QNANe+000,-1,1.13E+01,0,0,0,0
2014-10-24T18:52:53,1,2,0x0,0,15075.64941,1.#QNANe+000,-1,1.13E+01,0,0,0,0
2014-10-24T18:53:08,1,2,0x0,0,15643.72363,1.#QNANe+000,-1,1.14E+01,0,0,0,0
2014-10-24T18:53:23,1,2,0x0,0,16081.9375,1.#QNANe+000,-1,1.14E+01,0,0,0,0
2014-10-24T18:53:38,1,2,0x0,0,16547.2168,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:53:53,1,2,0x0,0,17003.7207,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:54:08,1,2,0x0,0,17085.55078,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:54:23,1,2,0x0,0,17302.79297,1.#QNANe+000,-1,1.15E+01,0,0,0,0
2014-10-24T18:54:38,1,2,0x0,0,17917.33203,1.#QNANe+000,-1,1.16E+01,0,0,0,0
2014-10-24T18:54:53,1,2,0x0,0,18499.6582,1.#QNANe+000,-1,1.16E+01,0,0,0,0
2014-10-24T18:55:08,1,2,0x0,0,18863.26953,1.#QNANe+000,-1,1.17E+01,0,0,0,0
2014-10-24T18:55:23,1,2,0x0,0,19275.34766,1.#QNANe+000,-1,1.17E+01,0,0,0,0
2014-10-24T18:55:38,1,2,0x0,0,19396.25391,1.#QNANe+000,-1,1.17E+01,0,0,0,0
2014-10-24T18:55:54,1,2,0x0,0,19773.75781,1.#QNANe+000,-1,1.17E+01,0,0,0,0
2014-10-24T18:56:09,1,2,0x0,0,20073.25391,1.#QNANe+000,-1,1.18E+01,0,0,0,0
2014-10-24T18:56:24,1,2,0x0,0,20745.74609,1.#QNANe+000,-1,1.18E+01,0,0,0,0
2014-10-24T18:56:39,1,2,0x0,0,21041.96484,1.#QNANe+000,-1,1.19E+01,0,0,0,0
2014-10-24T18:56:54,1,2,0x0,0,21578.89844,1.#QNANe+000,-1,1.19E+01,0,0,0,0
2014-10-24T18:57:09,1,2,0x0,0,22199.16602,1.#QNANe+000,-1,1.20E+01,0,0,0,0
2014-10-24T18:57:24,1,2,0x0,0,22873.86523,1.#QNANe+000,-1,1.20E+01,0,0,0,0
2014-10-24T18:57:39,1,2,0x0,0,23163.60156,1.#QNANe+000,-1,1.20E+01,0,0,0,0
2014-10-24T18:57:54,1,2,0x0,0,22775.40625,1.#QNANe+000,-1,1.20E+01,0,0,0,0
2014-10-24T18:58:09,1,2,0x0,0,23640.65234,1.#QNANe+000,-1,1.21E+01,0,0,0,0
2014-10-24T18:58:24,1,2,0x0,0,24365.31055,1.#QNANe+000,-1,1.21E+01,0,0,0,0
2014-10-24T18:58:39,1,2,0x0,0,25023.64844,1.#QNANe+000,-1,1.22E+01,0,0,0,0
2014-10-24T18:58:54,1,2,0x0,0,25910.60352,1.#QNANe+000,-1,1.23E+01,0,0,0,0
2014-10-24T18:59:09,1,2,0x0,0,26970.9707,1.#QNANe+000,-1,1.24E+01,0,0,0,0
2014-10-24T18:59:24,1,2,0x0,0,27993.43359,1.#QNANe+000,-1,1.25E+01,0,0,0,0
2014-10-24T18:59:39,1,2,0x0,0,28866.4043,1.#QNANe+000,-1,1.25E+01,0,0,0,0
2014-10-24T18:59:54,1,2,0x0,0,29753.5,1.#QNANe+000,-1,1.26E+01,0,0,0,0
2014-10-24T19:00:09,1,2,0x0,0,30839.03516,1.#QNANe+000,-1,1.27E+01,0,0,0,0
2014-10-24T19:00:24,1,2,0x0,0,32002.46484,1.#QNANe+000,-1,1.28E+01,0,0,0,0
2014-10-24T19:00:39,1,2,0x0,0,32518.7168,1.#QNANe+000,-1,1.28E+01,0,0,0,0
2014-10-24T19:00:54,1,2,0x0,0,32633.84961,1.#QNANe+000,-1,1.28E+01,0,0,0,0
2014-10-24T19:01:10,1,2,0x0,0,33846.96875,1.#QNANe+000,-1,1.29E+01,0,0,0,0
2014-10-24T19:01:25,1,2,0x0,0,34234.76953,1.#QNANe+000,-1,1.30E+01,0,0,0,0
2014-10-24T19:01:40,1,2,0x0,0,33922.69141,1.#QNANe+000,-1,1.30E+01,0,0,0,0
2014-10-24T19:01:55,1,2,0x0,0,35872.95703,1.#QNANe+000,-1,1.31E+01,0,0,0,0
2014-10-24T19:02:10,1,2,0x0,0,35679.92969,1.#QNANe+000,-1,1.31E+01,0,0,0,0
2014-10-24T19:02:25,1,2,0x0,0,36855.74219,1.#QNANe+000,-1,1.32E+01,0,0,0,0
2014-10-24T19:02:40,1,2,0x0,0,38090.25781,1.#QNANe+000,-1,1.33E+01,0,0,0,0
2014-10-24T19:02:55,1,2,0x0,0,38111.10547,1.#QNANe+000,-1,1.33E+01,0,0,0,0
2014-10-24T19:03:10,1,2,0x0,0,39349.05078,1.#QNANe+000,-1,1.34E+01,0,0,0,0
2014-10-24T19:03:25,1,2,0x0,0,39825.32422,1.#QNANe+000,-1,1.34E+01,0,0,0,0
2014-10-24T19:03:40,1,2,0x0,0,40352.8125,1.#QNANe+000,-1,1.35E+01,0,0,0,0
2014-10-24T19:03:55,1,2,0x0,0,41178.59375,1.#QNANe+000,-1,1.36E+01,0,0,0,0
2014-10-24T19:04:10,1,2,0x0,0,41301.5625,1.#QNANe+000,-1,1.36E+01,0,0,0,0
2014-10-24T19:04:25,1,2,0x0,0,41880.12891,1.#QNANe+000,-1,1.36E+01,0,0,0,0
2014-10-24T19:04:40,1,2,0x0,0,41428.46875,1.#QNANe+000,-1,1.36E+01,0,0,0,0
2014-10-24T19:04:55,1,2,0x0,0,42653.375,1.#QNANe+000,-1,1.37E+01,0,0,0,0
2014-10-24T19:05:10,1,2,0x0,0,42451.15234,1.#QNANe+000,-1,1.37E+01,0,0,0,0
2014-10-24T19:05:25,1,2,0x0,0,42779.11328,1.#QNANe+000,-1,1.37E+01,0,0,0,0
2014-10-24T19:05:40,1,2,0x0,0,43973.17969,1.#QNANe+000,-1,1.38E+01,0,0,0,0
2014-10-24T19:05:55,1,2,0x0,0,44161.12891,1.#QNANe+000,-1,1.38E+01,0,0,0,0
2014-10-24T19:06:10,1,2,0x0,0,44657.99609,1.#QNANe+000,-1,1.38E+01,0,0,0,0
2014-10-24T19:06:26,1,2,0x0,0,45252.01172,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T19:06:41,1,2,0x0,0,45670.19141,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T19:06:56,1,2,0x0,0,44126.02344,1.#QNANe+000,-1,1.38E+01,0,0,0,0
2014-10-24T19:07:11,1,2,0x0,0,46315.11719,1.#QNANe+000,-1,1.40E+01,0,0,0,0
2014-10-24T19:07:26,1,2,0x0,0,46910.46094,1.#QNANe+000,-1,1.40E+01,0,0,0,0
2014-10-24T19:07:41,1,2,0x0,0,47411.72266,1.#QNANe+000,-1,1.41E+01,0,0,0,0
2014-10-24T19:07:56,1,2,0x0,0,46907.07813,1.#QNANe+000,-1,1.40E+01,0,0,0,0
2014-10-24T19:08:11,1,2,0x0,0,46926.74609,1.#QNANe+000,-1,1.40E+01,0,0,0,0
2014-10-24T19:08:26,1,2,0x0,0,47587.97266,1.#QNANe+000,-1,1.41E+01,0,0,0,0
2014-10-24T19:08:41,1,2,0x0,0,47694.30078,1.#QNANe+000,-1,1.41E+01,0,0,0,0
2014-10-24T19:08:56,1,2,0x0,0,47888.10547,1.#QNANe+000,-1,1.41E+01,0,0,0,0
2014-10-24T19:09:11,1,2,0x0,0,47750.53125,1.#QNANe+000,-1,1.41E+01,0,0,0,0
2014-10-24T19:09:26,1,2,0x0,0,47764.79297,1.#QNANe+000,-1,1.41E+01,0,0,0,0
2014-10-24T19:09:41,1,2,0x0,0,47679.625,1.#QNANe+000,-1,1.41E+01,0,0,0,0
2014-10-24T19:09:56,1,2,0x0,0,45355.25,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T19:10:11,1,2,0x0,0,47194.49609,1.#QNANe+000,-1,1.41E+01,0,0,0,0
2014-10-24T19:10:26,1,2,0x0,0,47052.60547,1.#QNANe+000,-1,1.40E+01,0,0,0,0
2014-10-24T19:10:41,1,2,0x0,0,46589.99219,1.#QNANe+000,-1,1.40E+01,0,0,0,0
2014-10-24T19:10:56,1,2,0x0,0,46435.51172,1.#QNANe+000,-1,1.40E+01,0,0,0,0
2014-10-24T19:11:11,1,2,0x0,0,46438.28125,1.#QNANe+000,-1,1.40E+01,0,0,0,0
2014-10-24T19:11:26,1,2,0x0,0,45844.33984,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T19:11:42,1,2,0x0,0,45748.41406,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T19:11:57,1,2,0x0,0,45584.91797,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T19:12:12,1,2,0x0,0,45348.02344,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T19:12:27,1,2,0x0,0,44408.86719,1.#QNANe+000,-1,1.38E+01,0,0,0,0
2014-10-24T19:12:42,1,2,0x0,0,43445.54297,1.#QNANe+000,-1,1.37E+01,0,0,0,0
2014-10-24T19:12:57,1,2,0x0,0,41862.90234,1.#QNANe+000,-1,1.36E+01,0,0,0,0
2014-10-24T19:13:12,1,2,0x0,0,42558.03125,1.#QNANe+000,-1,1.37E+01,0,0,0,0
2014-10-24T19:13:27,1,2,0x0,0,42334.14453,1.#QNANe+000,-1,1.37E+01,0,0,0,0
2014-10-24T19:13:42,1,2,0x0,0,42539.17969,1.#QNANe+000,-1,1.37E+01,0,0,0,0
2014-10-24T19:13:57,1,2,0x0,0,43767.63672,1.#QNANe+000,-1,1.38E+01,0,0,0,0
2014-10-24T19:14:12,1,2,0x0,0,43883.55469,1.#QNANe+000,-1,1.38E+01,0,0,0,0
2014-10-24T19:14:27,1,2,0x0,0,44990.97656,1.#QNANe+000,-1,1.39E+01,0,0,0,0
2014-10-24T19:14:42,1,2,0x0,0,43511.77344,1.#QNANe+000,-1,1.38E+01,0,0,0,0
2014-10-24T19:14:57,1,2,0x0,0,46149.86328,1.#QNANe+000,-1,1.40E+01,0,0,0,0
2014-10-24T19:15:12,1,2,0x0,0,47204.66016,1.#QNANe+000,-1,1.41E+01,0,0,0,0
2014-10-24T19:15:27,1,2,0x0,0,46868.57813,1.#QNANe+000,-1,1.40E+01,0,0,0,0
